Load	Tipo de Veículo	Tipo Transporte	 Valor do Frete 
758166	Carreta	Convencional	   11.324,40 
347045	Carreta	Convencional	   7.483,20 
345005	Carreta	Convencional	   11.546,40 
914307	Carreta	Convencional	   9.144,00 
952971	Carreta	Convencional	   5.167,00 
958775	Carreta	Convencional	   8.874,00 
453886	Carreta	Convencional	   8.102,00 
863529	Carreta	Convencional	   9.154,00 
361789	Carreta	Convencional	   10.214,40 
680488	Carreta	Convencional	   7.263,60 
965862	Carreta	Convencional	   10.464,00 
732042	Carreta	Convencional	   8.670,00 
425930	Carreta	Convencional	   7.675,20 
311709	Carreta	Convencional	   5.700,00 
238941	Carreta	Convencional	   7.586,40 
790566	Carreta	Convencional	   6.710,00 
406489	Carreta	Convencional	   9.370,00 
550957	Carreta	Convencional	   7.560,00 
790454	Carreta	Convencional	   7.536,00 
274868	Carreta	Convencional	   8.938,80 
703395	Carreta	Convencional	   5.866,00 
414209	Carreta	Convencional	   11.851,20 
456704	Carreta	Convencional	   6.976,00 
788344	Carreta	Convencional	   8.341,00 
521136	Carreta	Convencional	   8.301,60 
864265	Carreta	Convencional	   10.850,40 
852695	Carreta	Convencional	   7.779,00 
998442	Carreta	Convencional	   9.627,00 
779051	Carreta	Convencional	   8.506,80 
579661	Carreta	Convencional	   9.097,00 
664771	Carreta	Convencional	   7.419,00 
340795	Carreta	Convencional	   8.294,40 
501793	Carreta	Convencional	   9.961,00 
337971	Carreta	Convencional	   7.993,00 
687500	Carreta	Convencional	   6.837,00 
219514	Carreta	Convencional	   9.108,00 
272006	Carreta	Convencional	   10.946,40 
942965	Carreta	Convencional	   7.490,00 
223460	Carreta	Convencional	   5.817,00 
748617	Carreta	Convencional	   9.072,00 
757002	Carreta	Convencional	   9.531,60 
898418	Carreta	Convencional	   5.348,00 
751687	Carreta	Convencional	   9.470,00 
154341	Carreta	Convencional	   7.377,00 
303391	Carreta	Convencional	   6.976,00 
734297	Carreta	Convencional	   9.982,00 
295145	Carreta	Convencional	   9.740,40 
790326	Carreta	Convencional	   6.470,00 
841781	Carreta	Convencional	   8.136,00 
155682	Carreta	Convencional	   6.916,00 
973545	Carreta	Convencional	   6.362,00 
567379	Carreta	Convencional	   9.835,00 
562526	Carreta	Convencional	   8.197,00 
916003	Carreta	Convencional	   8.338,00 
589705	Carreta	Convencional	   7.423,00 
729669	Carreta	Convencional	   7.775,00 
471286	Carreta	Convencional	   9.966,00 
956324	Carreta	Convencional	   8.395,00 
843166	Carreta	Convencional	   8.992,80 
478649	Carreta	Convencional	   6.869,00 
299534	Carreta	Convencional	   5.744,00 
882305	Carreta	Convencional	   7.400,40 
552098	Carreta	Convencional	   6.314,00 
698077	Carreta	Convencional	   9.660,00 
320442	Carreta	Convencional	   9.916,80 
744748	Carreta	Convencional	   7.685,00 
800159	Carreta	Convencional	   11.116,80 
891957	Carreta	Convencional	   6.290,00 
600190	Carreta	Convencional	   5.081,00 
283231	Carreta	Convencional	   6.687,60 
943546	Carreta	Convencional	   10.212,00 
150699	Carreta	Convencional	   10.516,80 
229995	Carreta	Convencional	   11.512,80 
818669	Carreta	Convencional	   8.068,00 
344084	Carreta	Convencional	   7.228,00 
983408	Carreta	Convencional	   7.106,00 
336644	Carreta	Convencional	   6.840,00 
170805	Carreta	Convencional	   8.443,00 
366215	Carreta	Convencional	   9.639,00 
850575	Carreta	Convencional	   8.198,00 
701807	Carreta	Convencional	   8.493,60 
119438	Carreta	Convencional	   8.771,00 
591326	Carreta	Convencional	   6.401,00 
400682	Carreta	Convencional	   6.339,00 
445743	Carreta	Convencional	   7.338,00 
827851	Carreta	Convencional	   7.017,60 
905494	Carreta	Convencional	   5.526,00 
921252	Carreta	Convencional	   7.540,80 
546586	Carreta	Convencional	   6.294,00 
415695	Carreta	Convencional	   7.686,00 
222843	Carreta	Convencional	   9.298,00 
490693	Carreta	Convencional	   6.490,80 
646957	Carreta	Convencional	   10.548,00 
399709	Carreta	Convencional	   9.288,00 
292992	Carreta	Convencional	   6.910,00 
457281	Carreta	Convencional	   6.984,00 
581464	Carreta	Convencional	   9.560,40 
981376	Carreta	Convencional	   7.484,00 
465381	Carreta	Convencional	   9.901,20 
472493	Carreta	Convencional	   8.612,40 
879214	Carreta	Convencional	   6.008,00 
579923	Carreta	Convencional	   8.126,00 
622830	Carreta	Convencional	   10.897,20 
824919	Carreta	Convencional	   8.196,00 
246527	Carreta	Convencional	   8.671,00 
220022	Carreta	Convencional	   8.553,00 
934564	Carreta	Convencional	   8.253,60 
537777	Carreta	Convencional	   6.690,00 
252471	Carreta	Convencional	   6.850,00 
947958	Carreta	Convencional	   9.900,00 
587071	Carreta	Convencional	   6.061,00 
354890	Carreta	Convencional	   6.655,00 
651310	Carreta	Convencional	   8.163,00 
394752	Carreta	Convencional	   5.877,00 
270524	Carreta	Convencional	   8.880,00 
724661	Carreta	Convencional	   6.885,00 
621547	Carreta	Convencional	   5.119,00 
395857	Carreta	Convencional	   9.962,00 
328845	Carreta	Convencional	   7.890,00 
681551	Carreta	Convencional	   9.240,00 
639330	Carreta	Convencional	   5.084,00 
648036	Carreta	Convencional	   7.453,20 
829170	Carreta	Convencional	   6.247,00 
436881	Carreta	Convencional	   6.268,00 
267434	Carreta	Convencional	   7.298,00 
463532	Carreta	Convencional	   5.765,00 
355751	Carreta	Convencional	   6.784,00 
477186	Carreta	Convencional	   9.177,00 
104916	Carreta	Convencional	   7.178,00 
404572	Carreta	Convencional	   11.289,60 
656799	Carreta	Convencional	   7.731,60 
608766	Carreta	Convencional	   8.316,00 
332924	Carreta	Convencional	   9.594,00 
698400	Carreta	Convencional	   8.253,60 
504092	Carreta	Convencional	   6.020,00 
502180	Carreta	Convencional	   11.390,40 
395665	Carreta	Convencional	   10.525,20 
976095	Carreta	Convencional	   9.084,00 
991173	Carreta	Convencional	   11.576,40 
891130	Carreta	Convencional	   8.794,00 
178570	Carreta	Convencional	   7.657,00 
416423	Carreta	Convencional	   6.279,00 
199500	Carreta	Convencional	   10.846,80 
720029	Carreta	Convencional	   8.448,00 
227140	Carreta	Convencional	   6.047,00 
513825	Carreta	Convencional	   7.864,80 
119272	Carreta	Convencional	   10.249,20 
479049	Carreta	Convencional	   5.491,00 
803835	Carreta	Convencional	   5.239,00 
318862	Carreta	Convencional	   6.321,60 
249542	Carreta	Convencional	   6.261,00 
333325	Carreta	Convencional	   9.664,00 
377520	Carreta	Convencional	   10.752,00 
254938	Carreta	Convencional	   5.607,00 
531734	Carreta	Convencional	   11.750,40 
892770	Carreta	Convencional	   8.611,00 
912384	Carreta	Convencional	   6.723,60 
678160	Carreta	Convencional	   8.286,00 
433599	Carreta	Convencional	   9.378,00 
238563	Carreta	Convencional	   5.534,00 
526976	Carreta	Convencional	   11.541,60 
399882	Carreta	Convencional	   9.724,00 
161819	Carreta	Convencional	   7.536,00 
255010	Carreta	Convencional	   7.821,00 
422679	Carreta	Convencional	   6.396,00 
868156	Carreta	Convencional	   7.045,20 
185342	Carreta	Convencional	   7.023,60 
336299	Carreta	Convencional	   7.084,80 
246616	Carreta	Convencional	   10.294,80 
816253	Carreta	Convencional	   6.811,00 
124998	Carreta	Convencional	   5.890,00 
617181	Carreta	Convencional	   9.740,40 
584012	Carreta	Convencional	   11.410,80 
594901	Carreta	Convencional	   5.136,00 
822764	Carreta	Convencional	   8.629,20 
479963	Carreta	Convencional	   6.669,00 
231625	Carreta	Convencional	   7.095,00 
844975	Carreta	Convencional	   11.692,80 
365810	Carreta	Convencional	   5.079,00 
627647	Carreta	Convencional	   10.206,00 
931976	Carreta	Convencional	   6.862,00 
494357	Carreta	Convencional	   5.660,00 
429522	Carreta	Convencional	   8.761,00 
480161	Carreta	Convencional	   10.506,00 
148225	Carreta	Convencional	   11.520,00 
111935	Carreta	Convencional	   11.846,40 
244739	Carreta	Convencional	   9.739,20 
832145	Carreta	Convencional	   5.995,00 
602729	Carreta	Convencional	   6.581,00 
811442	Carreta	Convencional	   6.735,00 
832200	Carreta	Convencional	   8.116,00 
792502	Carreta	Convencional	   7.718,40 
891686	Carreta	Convencional	   8.726,40 
827976	Carreta	Convencional	   11.786,40 
994385	Carreta	Convencional	   10.275,60 
376831	Carreta	Convencional	   7.468,00 
972211	Carreta	Convencional	   5.363,00 
974918	Carreta	Convencional	   11.936,40 
905540	Carreta	Convencional	   5.215,00 
179381	Carreta	Convencional	   11.292,00 
743265	Carreta	Convencional	   9.092,00 
223780	Carreta	Convencional	   8.327,00 
921479	Carreta	Convencional	   9.135,00 
595092	Carreta	Convencional	   6.822,00 
882503	Carreta	Convencional	   9.792,00 
214201	Carreta	Convencional	   11.571,60 
281406	Carreta	Convencional	   11.509,20 
130038	Carreta	Convencional	   8.575,00 
571543	Carreta	Convencional	   7.558,00 
559858	Carreta	Convencional	   6.332,40 
424365	Carreta	Convencional	   9.003,60 
650682	Carreta	Convencional	   7.090,80 
820463	Carreta	Convencional	   9.550,00 
145277	Carreta	Convencional	   8.802,00 
625315	Carreta	Convencional	   11.728,80 
955789	Carreta	Convencional	   5.725,00 
162604	Carreta	Convencional	   8.540,40 
423562	Carreta	Convencional	   8.651,00 
132914	Carreta	Convencional	   9.057,60 
885354	Carreta	Convencional	   8.901,00 
432748	Carreta	Convencional	   8.113,20 
606724	Carreta	Convencional	   8.029,20 
620596	Carreta	Convencional	   5.745,00 
946494	Carreta	Convencional	   5.710,00 
929857	Carreta	Urgente	   8.812,70 
598395	Carreta	Urgente	   13.052,52 
792715	Carreta	Urgente	   8.738,60 
737353	Carreta	Urgente	   12.161,50 
251316	Carreta	Urgente	   6.641,70 
765196	Carreta	Urgente	   9.612,72 
328095	Carreta	Urgente	   10.288,20 
467868	Carreta	Urgente	   11.969,10 
362849	Carreta	Urgente	   10.075,00 
392190	Carreta	Urgente	   10.576,80 
438513	Carreta	Urgente	   12.381,20 
556646	Carreta	Urgente	   9.481,68 
966312	Carreta	Urgente	   6.995,30 
755313	Carreta	Urgente	   12.303,72 
123925	Carreta	Urgente	   9.922,90 
836555	Carreta	Urgente	   10.650,90 
738866	Carreta	Urgente	   7.588,10 
840875	Carreta	Urgente	   11.328,20 
252117	Carreta	Urgente	   15.420,60 
166701	Carreta	Urgente	   12.052,56 
567410	Carreta	Urgente	   8.310,12 
465486	Carreta	Urgente	   14.918,28 
610760	Carreta	Urgente	   9.150,96 
876520	Carreta	Urgente	   8.045,70 
654257	Carreta	Urgente	   8.719,10 
741486	Carreta	Urgente	   9.604,40 
131083	Carreta	Urgente	   10.342,80 
281558	Carreta	Urgente	   8.940,10 
624080	Carreta	Urgente	   10.912,20 
733774	Carreta	Urgente	   12.988,56 
645701	Carreta	Urgente	   12.260,30 
665899	Carreta	Urgente	   10.509,72 
663848	Carreta	Urgente	   10.765,56 
537866	Carreta	Urgente	   8.655,40 
327912	Carreta	Urgente	   9.856,08 
178294	Carreta	Urgente	   10.956,40 
280991	Carreta	Urgente	   10.592,40 
138253	Carreta	Urgente	   7.241,00 
878448	Carreta	Urgente	   10.267,92 
254435	Carreta	Urgente	   9.352,20 
369895	Carreta	Urgente	   14.985,36 
103052	Carreta	Urgente	   12.367,68 
276991	Carreta	Urgente	   10.223,20 
292082	Carreta	Urgente	   11.554,92 
645081	Carreta	Urgente	   8.914,10 
109414	Carreta	Urgente	   12.156,30 
675830	Carreta	Urgente	   6.892,60 
849131	Carreta	Urgente	   15.406,56 
925059	Carreta	Urgente	   13.952,64 
485894	Carreta	Urgente	   9.759,36 
208109	Carreta	Urgente	   11.767,60 
471380	Carreta	Urgente	   10.778,04 
162427	Carreta	Urgente	   12.142,00 
674746	Carreta	Urgente	   9.158,76 
553170	Carreta	Urgente	   8.365,50 
191989	Carreta	Urgente	   10.019,10 
459877	Carreta	Urgente	   8.906,30 
441403	Carreta	Urgente	   8.819,20 
862492	Carreta	Urgente	   12.110,80 
881427	Carreta	Urgente	   8.927,10 
178475	Carreta	Urgente	   14.606,28 
151076	Carreta	Urgente	   10.678,20 
842648	Carreta	Urgente	   8.881,60 
133835	Carreta	Urgente	   8.023,08 
440914	Carreta	Urgente	   11.807,90 
398170	Carreta	Urgente	   10.015,20 
899950	Carreta	Urgente	   7.022,60 
814171	Carreta	Urgente	   8.557,90 
697764	Carreta	Urgente	   10.926,24 
890505	Carreta	Urgente	   13.732,68 
765091	Carreta	Urgente	   11.432,20 
358219	Carreta	Urgente	   6.916,00 
458531	Carreta	Urgente	   6.553,30 
934926	Carreta	Urgente	   7.775,30 
515015	Carreta	Urgente	   6.925,10 
207899	Carreta	Urgente	   6.801,60 
281772	Carreta	Urgente	   7.566,00 
883534	Carreta	Urgente	   14.972,88 
612899	Carreta	Urgente	   9.725,04 
241273	Carreta	Urgente	   11.048,70 
456032	Carreta	Urgente	   9.860,50 
369861	Carreta	Urgente	   12.949,56 
157702	Carreta	Urgente	   8.063,90 
136405	Toco	Urgente	   2.055,30 
508869	Toco	Urgente	   4.095,00 
348764	Toco	Urgente	   3.361,80 
133078	Toco	Urgente	   3.772,08 
886365	Toco	Urgente	   2.644,20 
216120	Toco	Urgente	   4.017,00 
848876	Toco	Urgente	   2.886,00 
999584	Toco	Urgente	   2.914,60 
897763	Toco	Urgente	   2.360,80 
412264	Toco	Urgente	   1.985,10 
256108	Toco	Urgente	   3.502,20 
704252	Toco	Urgente	   2.002,00 
889319	Toco	Urgente	   4.319,64 
474012	Toco	Urgente	   3.286,40 
973834	Toco	Urgente	   2.438,80 
294466	Toco	Urgente	   3.464,50 
503655	Toco	Urgente	   1.995,50 
788935	Toco	Urgente	   4.188,60 
300466	Toco	Urgente	   3.597,36 
292654	Toco	Urgente	   3.841,50 
843536	Toco	Urgente	   2.234,70 
514298	Toco	Urgente	   3.083,60 
245291	Toco	Urgente	   3.720,60 
299807	Toco	Urgente	   3.404,70 
974548	Toco	Urgente	   2.584,92 
334074	Toco	Urgente	   3.214,90 
889344	Toco	Urgente	   2.535,00 
894143	Toco	Urgente	   2.536,30 
255054	Toco	Urgente	   2.082,60 
653233	Toco	Convencional	   1.626,00 
598964	Toco	Convencional	   1.798,00 
882038	Toco	Convencional	   2.892,00 
866354	Toco	Convencional	   2.444,40 
879123	Toco	Convencional	   1.654,00 
684592	Toco	Convencional	   2.332,80 
723617	Toco	Convencional	   3.026,40 
882197	Toco	Convencional	   2.610,00 
331764	Toco	Convencional	   2.533,00 
708697	Toco	Convencional	   2.638,80 
904003	Toco	Convencional	   2.526,00 
694144	Toco	Convencional	   1.833,00 
773010	Toco	Convencional	   3.242,40 
881416	Toco	Convencional	   2.783,00 
579657	Toco	Convencional	   2.790,00 
198421	Toco	Convencional	   1.930,80 
980895	Toco	Convencional	   2.629,00 
313103	Toco	Convencional	   2.308,80 
292280	Toco	Convencional	   3.153,60 
504455	Toco	Convencional	   2.096,00 
315677	Toco	Convencional	   1.710,00 
759306	Toco	Convencional	   2.549,00 
636072	Toco	Convencional	   2.171,00 
512124	Toco	Convencional	   2.401,00 
447354	Toco	Convencional	   1.976,40 
437096	Toco	Convencional	   3.141,60 
182512	Toco	Convencional	   3.393,60 
878064	Toco	Convencional	   2.329,00 
979396	Toco	Convencional	   3.004,80 
973703	Toco	Convencional	   3.184,80 
261035	Toco	Convencional	   2.620,00 
159723	Toco	Convencional	   2.864,40 
248589	Toco	Convencional	   2.809,20 
560478	Toco	Convencional	   1.953,00 
382142	Toco	Convencional	   2.415,00 
122463	Toco	Convencional	   2.062,00 
715047	Toco	Convencional	   2.346,00 
198466	Toco	Convencional	   2.414,00 
646992	Toco	Convencional	   2.267,00 
471626	Toco	Convencional	   2.018,00 
639169	Toco	Convencional	   2.020,00 
919280	Toco	Convencional	   2.320,80 
848142	Toco	Convencional	   2.838,00 
627368	Toco	Convencional	   2.595,60 
208404	Toco	Convencional	   1.856,00 
162297	Toco	Convencional	   2.307,00 
464890	Toco	Convencional	   2.980,00 
680366	Toco	Convencional	   3.256,80 
322012	Toco	Convencional	   2.985,60 
122220	Toco	Convencional	   2.788,00 
518570	Toco	Convencional	   2.978,40 
933886	Toco	Convencional	   2.893,00 
391307	Toco	Convencional	   2.941,20 
468822	Toco	Convencional	   1.807,20 
349189	Toco	Convencional	   2.168,00 
785793	Toco	Convencional	   2.936,40 
995277	Toco	Convencional	   2.950,00 
178617	Toco	Convencional	   2.193,60 
617013	Toco	Convencional	   2.338,00 
902762	Toco	Convencional	   1.502,00 
443842	Toco	Convencional	   2.108,00 
529213	Toco	Convencional	   2.157,00 
984994	Toco	Convencional	   2.014,80 
736555	Toco	Convencional	   2.601,00 
388636	Toco	Convencional	   2.979,00 
926486	Toco	Convencional	   1.736,00 
354718	Toco	Convencional	   2.978,00 
968630	Toco	Convencional	   3.468,00 
900550	Toco	Convencional	   1.826,40 
712703	Toco	Convencional	   2.147,00 
439066	Toco	Convencional	   2.117,00 
529212	Toco	Convencional	   3.040,80 
489903	Toco	Convencional	   1.787,00 
355527	Toco	Convencional	   2.434,80 
468233	Toco	Convencional	   2.466,00 
624789	Toco	Convencional	   2.145,60 
878637	Toco	Convencional	   2.822,40 
534548	Toco	Convencional	   2.851,00 
969421	Toco	Convencional	   2.694,00 
752666	Toco	Convencional	   2.845,20 
547589	Toco	Convencional	   1.550,00 
782775	Toco	Convencional	   2.245,00 
765496	Toco	Convencional	   2.056,80 
288020	Toco	Convencional	   2.288,00 
210488	Toco	Convencional	   3.393,60 
320154	Toco	Convencional	   2.748,00 
657544	Toco	Convencional	   1.912,80 
638500	Toco	Convencional	   1.628,00 
525170	Toco	Convencional	   2.237,00 
890563	Toco	Convencional	   1.627,00 
660312	Toco	Convencional	   2.097,00 
400978	Toco	Convencional	   2.165,00 
436868	Toco	Convencional	   1.849,00 
593601	Toco	Convencional	   1.517,00 
524490	Toco	Convencional	   2.609,00 
712653	Toco	Convencional	   1.589,00 
428362	Toco	Convencional	   3.462,00 
512142	Toco	Convencional	   2.961,00 
151995	Toco	Convencional	   2.116,80 
352874	Toco	Convencional	   2.278,80 
860988	Toco	Convencional	   2.539,20 
848309	Toco	Convencional	   2.691,60 
292030	Toco	Convencional	   3.128,40 
629558	Toco	Convencional	   2.571,00 
763032	Toco	Convencional	   2.157,60 
163029	Toco	Convencional	   2.730,00 
143605	Toco	Convencional	   2.277,60 
463407	Toco	Convencional	   2.942,00 
338194	Toco	Convencional	   2.977,00 
187037	Toco	Convencional	   1.588,00 
619090	Toco	Convencional	   2.850,00 
739526	Toco	Convencional	   2.322,00 
134167	Toco	Convencional	   1.915,20 
834058	Toco	Convencional	   3.542,40 
522876	Toco	Convencional	   1.731,00 
235714	Toco	Convencional	   2.803,20 
542951	Toco	Convencional	   2.286,00 
348314	Toco	Convencional	   1.547,00 
